
STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3126;20251014;    1;   7.7;   1.7;    1;   0.1;   6;-999;   0;   6.4;  11.8; 1014.07;   10.9;   89.88;   14.1;    5.2;    1.7;eor
       3126;20251015;    1;   6.1;   1.5;    1;   0.7;   6;-999;   0;   7.6;  12.0; 1014.94;   12.3;   83.79;   15.6;   11.0;   10.2;eor
       3126;20251016;    1;   8.6;   2.5;    1;   1.5;   6;-999;   0;   7.3;  12.3; 1011.69;   11.7;   89.21;   14.0;    9.8;    7.5;eor
       3126;20251017;    1;   7.5;   2.1;    1;   2.5;   6;-999;   0;   7.4;  11.4; 1011.12;   11.0;   87.21;   13.1;    7.4;    5.0;eor
       3126;20251018;    1;   5.3;   1.3;    1;   0.0;   0;-999;   0;   0.8;   7.1; 1016.98;    6.1;   77.17;   12.2;    0.5;   -2.9;eor
       3126;20251019;    1;   7.6;   2.3;    1;   0.0;   0;-999;   0;   4.7;   6.6; 1009.10;    5.0;   76.54;   11.1;   -0.1;   -3.2;eor
       3126;20251020;    1;  10.0;   3.2;    1;   3.9;   6;-999;   0;   6.6;   9.0;  995.01;    9.0;   77.54;   14.3;    3.8;    1.6;eor
       3126;20251021;    1;  11.8;   3.9;    1;   0.0;   6;-999;   0;   6.8;  11.3;  988.27;   12.8;   76.75;   16.9;    9.2;    6.2;eor
       3126;20251022;    1;   6.9;   2.0;    1;   0.2;   6;-999;   0;   7.5;  12.2;  989.21;   12.6;   84.29;   17.3;    8.1;    4.4;eor
       3126;20251023;    1;  13.0;   4.0;    1;   0.7;   6;-999;   0;   7.8;  12.5;  978.22;   13.5;   80.42;   16.5;   11.3;    9.7;eor
       3126;20251024;    1;  17.9;   5.4;    1;   0.0;   0;-999;   0;   6.4;   8.3;  986.93;   10.7;   64.75;   13.0;    8.2;    5.6;eor
       3126;20251025;    1;  12.7;   4.5;    1;   0.3;   6;-999;   0;   6.8;   9.0;  987.12;   10.1;   72.46;   12.9;    7.7;    4.8;eor
       3126;20251026;    1;  20.7;   6.5;    1;   2.9;   6;-999;   0;   5.3;   8.0;  987.48;    7.8;   75.54;    9.9;    5.0;    2.8;eor
       3126;20251027;    1;  15.2;   5.4;    1;   1.7;   6;-999;   0;   5.9;   8.5;  985.82;    8.3;   77.58;   11.7;    5.9;    4.0;eor
       3126;20251028;    1;  14.0;   4.7;    1;   3.9;   6;-999;   0;   4.7;   9.5;  993.47;    9.2;   80.92;   11.9;    6.7;    2.8;eor
       3126;20251029;    1;   8.5;   3.2;    1;   1.6;   6;-999;   0;   6.5;  10.0;  995.98;   10.8;   77.21;   15.6;    7.4;    3.7;eor
       3126;20251030;    1;  16.2;   4.5;    1;   1.5;   6;-999;   0;   4.6;   9.8;  995.16;   10.4;   77.13;   12.8;    4.4;    0.1;eor
       3126;20251031;    1;   7.7;   2.0;    1;   0.0;   0;-999;   0;   5.9;   8.4; 1004.96;    7.1;   83.42;   12.7;    1.3;   -1.7;eor
       3126;20251101;    1;   5.9;   2.2;    1;   7.4;   6;-999;   0;   4.8;  11.6; 1001.65;   10.5;   90.13;   14.4;    5.1;    1.4;eor
       3126;20251102;    1;   6.9;   1.7;    1;   0.0;   6;-999;   0;   7.5;  11.4; 1001.47;   10.4;   89.96;   13.8;    8.2;    4.7;eor
       3126;20251103;    1;  10.2;   3.6;    1;   0.0;   0;-999;   0;   5.7;   9.5; 1007.58;   10.7;   73.88;   13.2;    9.0;    6.7;eor
       3126;20251104;    1;   8.2;   3.3;    1;   0.0;   0;-999;   0;   7.8;  10.7; 1011.05;   11.9;   76.75;   15.5;    8.3;    5.4;eor
       3126;20251105;    1;   7.3;   2.1;    1;   0.0;   0;-999;   0;   5.0;   9.5; 1008.55;   10.7;   75.13;   18.9;    5.8;    1.4;eor
       3126;20251106;    1;   7.3;   2.3;    1;   0.0;   0;-999;   0;   1.2;   8.4; 1003.13;    7.1;   83.96;   12.8;    3.1;   -0.4;eor
       3126;20251107;    1;   4.2;   1.1;    1;   0.0;   0;-999;   0;   2.0;   7.1; 1001.60;    3.9;   88.21;   11.7;   -1.0;   -3.5;eor
       3126;20251108;    1;   3.5;   1.1;    1;   0.1;   6;-999;   0;   7.8;   8.0; 1004.06;    4.0;   96.88;    6.6;   -0.5;   -2.8;eor
       3126;20251109;    1;   3.5;   1.1;    1;   0.7;   6;-999;   0;   7.7;  10.2; 1005.63;    8.6;   91.25;   10.8;    5.8;    2.8;eor
       3126;20251110;    1;   5.0;   1.4;    1;   0.5;   6;-999;   0;   4.6;  10.2; 1004.83;    8.8;   89.54;   13.1;    3.4;   -1.0;eor
       3126;20251111;    1;   5.8;   1.8;    1;   0.8;   6;-999;   0;   6.8;   9.4; 1003.93;    7.7;   89.46;   12.1;    3.5;   -0.3;eor
       3126;20251112;    1;   7.9;   2.5;    1;   0.0;   0;-999;   0;   5.8;   9.3; 1004.03;    8.2;   85.00;   12.8;    3.7;   -0.2;eor
       3126;20251113;    1;   7.9;   2.4;    1;   0.0;   6;-999;   0;   6.3;  10.6; 1000.79;   12.4;   73.92;   18.0;    6.3;    2.0;eor
       3126;20251114;    1;   6.6;   1.7;    1;   3.2;   6;-999;   0;   7.1;  11.3;  999.10;   10.9;   87.04;   12.9;    8.1;    7.5;eor
       3126;20251115;    1;   8.3;   3.0;    1;   6.8;   6;-999;   0;   7.9;   9.2; 1003.15;    6.7;   94.00;    8.1;    6.0;    5.5;eor
       3126;20251116;    1;   6.3;   1.7;    1;   4.7;   6;-999;   0;   7.8;   9.5;  996.13;    6.7;   96.38;    9.8;    4.1;    2.2;eor
       3126;20251117;    1;   8.3;   2.3;    1;   0.5;   6;-999;   0;   5.6;   7.0;  998.74;    3.7;   88.13;    6.3;    1.3;   -0.8;eor
